Date,Open,High,Low,Close,Adj Close,Volume
2014/6/2,143.080002,144.020004,141.970001,142.559998,127.545349,306600
2014/6/3,142.190002,143.740005,141.720001,142.240005,127.259064,174800
2014/6/4,141.460007,141.75,140.149994,140.639999,125.827599,300800
2014/6/5,141.050003,142.270004,140.570007,141.399994,126.507523,210500
2014/6/6,141.779999,143.460007,141.479996,143.169998,128.091125,289800
2014/6/9,143.039993,143.809998,141.860001,142.539993,127.527458,209500
2014/6/10,142.369995,142.690002,140.699997,141.089996,126.230179,200000
2014/6/11,140.600006,141.119995,138.649994,138.789993,124.172424,216300
2014/6/12,138.160004,140.229996,136.75,140.089996,125.335495,416900
2014/6/13,140.940002,141.770004,139.259995,140.130005,125.371315,254600
2014/6/16,140,140.660004,138.149994,138.610001,124.011398,305900
2014/6/17,138.679993,140.160004,138.149994,139.460007,124.771858,173700
2014/6/18,139.470001,143.070007,138.899994,143,127.939034,237800
2014/6/19,143.059998,144.820007,142.759995,143.679993,128.547394,309700
2014/6/20,144.600006,144.639999,141.029999,143.110001,128.037445,257900
2014/6/23,143.410004,144.470001,140.830002,142.110001,127.142754,295500
2014/6/24,141.820007,143.080002,141.339996,142.210007,127.232239,223700
2014/6/25,141.550003,143.699997,141,143.360001,128.261093,143800
2014/6/26,143.130005,144.259995,140.929993,142.449997,127.446945,161600
2014/6/27,141.800003,142.990005,141.210007,142.990005,127.930069,442400
2014/6/30,143.020004,143.729996,141,142.570007,127.554329,195800
2014/7/1,143.169998,144.75,142.509995,144.050003,128.878448,188300
2014/7/2,143.309998,144.990005,142.220001,144.619995,129.388412,292600
2014/7/3,144.690002,145.899994,144.399994,145.199997,129.907318,217700
2014/7/7,145.580002,145.880005,143.770004,144.539993,129.316803,234800
2014/7/8,144,145.910004,141.710007,144.020004,128.851593,240300
2014/7/9,144.020004,144.830002,142.729996,144.050003,128.878448,195000
2014/7/10,143,144.5,142.539993,144.479996,129.263153,219100
2014/7/11,144.520004,144.600006,143.020004,144.210007,129.021606,215100
2014/7/14,144.940002,145.589996,143.580002,145.529999,130.20256,171400
2014/7/15,146.199997,151.949997,145.139999,150.119995,134.309158,657800
2014/7/16,150.279999,152.5,149.669998,152.309998,136.268478,440800
2014/7/17,151.770004,154.410004,150.690002,152.880005,136.778458,615100
2014/7/18,152.630005,154.550003,152.630005,154.259995,138.013107,349600
2014/7/21,154.740005,155.809998,153.690002,155.190002,138.845154,370000
2014/7/22,156.039993,156.410004,155.229996,156.110001,139.668259,240700
2014/7/23,156.240005,157.639999,155.899994,156.770004,140.258774,286100
2014/7/24,157,157.820007,155.490005,156.220001,139.766693,323300
2014/7/25,156.160004,157.979996,155.210007,155.669998,139.274582,245000
2014/7/28,155.860001,156.139999,154.169998,154.350006,138.093628,383400
2014/7/29,154.580002,155.360001,153.160004,153.600006,137.422607,312300
2014/7/30,154.059998,154.5,152.639999,153.410004,137.25264,283900
2014/7/31,152,153.429993,151.699997,151.869995,135.874802,299200
2014/8/1,151.039993,153.419998,150.550003,152.520004,136.456375,227400
2014/8/4,152.619995,153.710007,150.820007,151.029999,135.123322,266800
2014/8/5,151.149994,152.759995,150.529999,151.369995,135.427475,333400
2014/8/6,150.699997,151.440002,148.679993,150.919998,135.024872,326300
2014/8/7,133.679993,135.649994,126,127.360001,113.946251,2850700
2014/8/8,129.100006,133.710007,128.789993,133.600006,119.52906,1394000
2014/8/11,134.160004,134.960007,127.190002,127.769997,114.31308,661000
2014/8/12,128,128.699997,126.010002,126.610001,113.27523,719100
2014/8/13,126.610001,126.93,123.230003,124.050003,110.984879,821900
2014/8/14,124.760002,127.129997,124.169998,125.690002,112.452148,745900
2014/8/15,126.5,126.5,124.550003,125.379997,112.174789,428000
2014/8/18,126.099998,129.639999,125.910004,129.539993,115.896652,565900
2014/8/19,129.949997,130.570007,128.149994,128.369995,114.849869,459200
2014/8/20,128.149994,128.800003,126.75,128.220001,114.715668,374500
2014/8/21,128.720001,129.539993,127.279999,127.480003,114.053627,335800
2014/8/22,127.830002,128.25,127.18,127.440002,114.017838,340400
2014/8/25,127.839996,128.25,125.699997,125.959999,112.693695,460300
2014/8/26,126.279999,126.5,124.410004,124.839996,111.691658,623200
2014/8/27,123.779999,125.25,123.769997,124.599998,112.340828,630200
2014/8/28,124.629997,124.989998,123.32,123.400002,111.258888,388700
2014/8/29,123.839996,124.75,121.910004,122.980003,110.880211,339800
2014/9/2,123.970001,124.199997,123.010002,123.610001,111.448227,573800
2014/9/3,123.599998,123.779999,122.589996,123.169998,111.051521,487600
2014/9/4,122.919998,123.379997,122.239998,123.029999,110.925285,595900
2014/9/5,122.849998,124.809998,121.68,124.75,112.476074,439500
2014/9/8,125.220001,125.519997,124.32,125.199997,112.881775,503500
2014/9/9,125.25,125.93,124.830002,125.760002,113.386696,642700
2014/9/10,125.889999,127.580002,125.150002,127.160004,114.648949,543900
2014/9/11,126.860001,127.269997,125.480003,125.739998,113.368668,584800
2014/9/12,125.800003,126.699997,124.900002,125.059998,112.755554,469700
2014/9/15,123.559998,124.260002,121.650002,122.099998,110.086792,657200
2014/9/16,120.559998,120.800003,115.849998,116.620003,105.145966,1406000
2014/9/17,117,117.639999,113.010002,113.239998,102.098495,1113500
2014/9/18,113.379997,118.220001,112.510002,117.730003,106.146744,1026500
2014/9/19,115.959999,116.730003,114.410004,116.18,104.74926,801400
2014/9/22,116.080002,116.25,112.459999,112.550003,101.47641,466800
2014/9/23,111.669998,113.07,110.199997,110.510002,99.637123,584900
2014/9/24,110.099998,111.040001,107.449997,108.129997,97.49128,1230400
2014/9/25,107.959999,108.910004,105.18,105.919998,95.498711,1553900
2014/9/26,105.43,106.019997,104.610001,105.129997,94.786438,1593900
2014/9/29,104.620003,105.699997,104.209999,105.089996,94.750381,429800
2014/9/30,105.480003,107.669998,104.489998,107.290001,96.733932,1004200
2014/10/1,107,107.68,105.93,107.160004,96.616714,1027100
2014/10/2,107.400002,108.82,106.730003,107.68,97.085556,857400
2014/10/3,108.360001,112.959999,108.059998,112.760002,101.665741,1235800
2014/10/6,112.989998,114.32,112.919998,113.709999,102.522278,765500
2014/10/7,113.599998,113.709999,109.709999,109.879997,99.069092,737600
2014/10/8,110.019997,110.550003,107.019997,110.370003,99.510902,573200
2014/10/9,110.580002,111.529999,106.25,106.339996,95.877388,429800
2014/10/10,105.940002,106,100.650002,100.730003,90.819351,814600
2014/10/13,101.540001,102.75,99.089996,99.849998,90.025932,600400
2014/10/14,99.610001,103.010002,99.610001,101.669998,91.666862,929600
2014/10/15,100.300003,101.190002,98.150002,99.470001,89.683327,1198600
2014/10/16,98,102,97.209999,99.919998,90.089058,842100
2014/10/17,100.550003,101.470001,97.669998,97.970001,88.330902,646500
2014/10/20,98.150002,98.610001,97.07,97.839996,88.213684,756600
2014/10/21,98.360001,101.470001,98.349998,101.389999,91.414421,914000
2014/10/22,101,103.110001,100.540001,100.980003,91.044746,658900
2014/10/23,101.949997,103.959999,100.800003,102.519997,92.433228,478700
2014/10/24,102.199997,105.220001,101.82,104.940002,94.61515,417700
2014/10/27,104.260002,108.089996,103.459999,107.860001,97.247849,645400
2014/10/28,108.019997,110.970001,107.769997,110.650002,99.763344,708800
2014/10/29,111.099998,111.370003,110.080002,110.839996,99.934639,686900
